geneid,symbol
103163720,LOC103163720
103163723,LOC103163723
103163725,LOC103163725
103163726,LOC103163726
103163728,LOC103163728
103163729,LOC103163729
103163731,LOC103163731
103163733,LOC103163733
103163734,LOC103163734
103163735,LOC103163735
103163737,LOC103163737
103163738,Twist1
103163739,LOC103163739
103163740,LOC103163740
103163741,LOC103163741
103163742,LOC103163742
103163743,LOC103163743
103163744,LOC103163744
103163745,LOC103163745
103163746,LOC103163746
103163748,LOC103163748
103163750,LOC103163750
103163751,LOC103163751
103163752,LOC103163752
103163753,LOC103163753
103163754,LOC103163754
103163755,LOC103163755
103163756,LOC103163756
103163757,LOC103163757
103163758,LOC103163758
103163759,LOC103163759
103163760,LOC103163760
103163761,LOC103163761
103163762,LOC103163762
103163763,LOC103163763
103163764,LOC103163764
103163765,LOC103163765
103163766,LOC103163766
103163771,LOC103163771
103163772,LOC103163772
103163775,LOC103163775
103163776,LOC103163776
103163777,LOC103163777
103163780,LOC103163780
103163784,LOC103163784
103163786,LOC103163786
103163787,LOC103163787
103163788,LOC103163788
103163789,LOC103163789
103163790,LOC103163790
103163793,LOC103163793
103163794,LOC103163794
103163795,LOC103163795
103163796,LOC103163796
103163797,LOC103163797
103163799,LOC103163799
103163800,LOC103163800
103163801,LOC103163801
103163802,LOC103163802
103163805,LOC103163805
103163806,LOC103163806
103163807,LOC103163807
103163809,LOC103163809
103163812,LOC103163812
103163815,LOC103163815
103163816,LOC103163816
103163819,LOC103163819
103163820,LOC103163820
103163823,LOC103163823
103163825,LOC103163825
103163826,LOC103163826
103163827,LOC103163827
103163828,LOC103163828
103163830,LOC103163830
103163831,LOC103163831
103163833,LOC103163833
103163835,LOC103163835
103163837,Fbxl22
103163838,LOC103163838
103163839,LOC103163839
103163841,En1
103163842,LOC103163842
103163843,LOC103163843
103163846,LOC103163846
103163847,LOC103163847
103163848,LOC103163848
103163849,LOC103163849
103163851,LOC103163851
103163852,LOC103163852
103163856,LOC103163856
103163858,LOC103163858
103163859,LOC103163859
103163861,LOC103163861
103163862,LOC103163862
103163864,Ier5
103163866,LOC103163866
103163868,LOC103163868
103163869,LOC103163869
103163872,LOC103163872
103163873,LOC103163873
103163874,LOC103163874
103163878,LOC103163878
103163880,LOC103163880
103163882,LOC103163882
103163883,LOC103163883
103163885,LOC103163885
103163886,LOC103163886
103163888,LOC103163888
103163890,LOC103163890
103163892,Rpl26l1
103163895,LOC103163895
103163899,LOC103163899
103163900,LOC103163900
103163901,LOC103163901
103163903,LOC103163903
103163904,LOC103163904
103163905,LOC103163905
103163906,LOC103163906
103163907,LOC103163907
103163908,LOC103163908
103163910,LOC103163910
103163912,LOC103163912
103163913,LOC103163913
103163914,LOC103163914
103163919,LOC103163919
103163922,LOC103163922
103163926,LOC103163926
103163928,LOC103163928
103163930,LOC103163930
103163931,LOC103163931
103163933,LOC103163933
103163938,LOC103163938
103163941,LOC103163941
103163942,LOC103163942
103163945,LOC103163945
103163946,LOC103163946
103163947,LOC103163947
103163952,LOC103163952
103163959,LOC103163959
103163960,LOC103163960
103163965,LOC103163965
103163966,LOC103163966
103163967,LOC103163967
103163968,LOC103163968
103163969,LOC103163969
103163971,LOC103163971
103163972,LOC103163972
103163973,LOC103163973
103163976,LOC103163976
103163977,LOC103163977
103163978,LOC103163978
103163979,LOC103163979
103163982,LOC103163982
103163985,LOC103163985
103163987,LOC103163987
103163988,LOC103163988
103163990,LOC103163990
103163992,LOC103163992
103163993,LOC103163993
103163997,LOC103163997
103163998,LOC103163998
103163999,LOC103163999
103164000,Fmn1
103164001,LOC103164001
103164002,LOC103164002
103164009,LOC103164009
103164010,LOC103164010
103164011,LOC103164011
103164013,LOC103164013
103164014,LOC103164014
103164015,LOC103164015
103164016,LOC103164016
103164020,LOC103164020
103164021,LOC103164021
103164022,LOC103164022
103164024,Deptor
103164025,LOC103164025
103164026,LOC103164026
103164028,LOC103164028
103164029,LOC103164029
103164031,LOC103164031
103164032,LOC103164032
103164033,LOC103164033
103164034,LOC103164034
103164035,LOC103164035
103164036,LOC103164036
103164039,LOC103164039
103164040,LOC103164040
103164041,LOC103164041
103164043,LOC103164043
103164044,LOC103164044
103164045,LOC103164045
103164046,LOC103164046
103164047,LOC103164047
103164048,LOC103164048
103164050,LOC103164050
103164051,LOC103164051
103164052,Chmp1b
103164054,LOC103164054
103164055,LOC103164055
103164056,LOC103164056
103164057,Sp5
103164058,LOC103164058
103164061,LOC103164061
103164062,LOC103164062
103164063,LOC103164063
103164066,LOC103164066
103164067,LOC103164067
103164069,LOC103164069
103164070,LOC103164070
103164071,LOC103164071
103164072,Dmpk
103164073,LOC103164073
103164074,LOC103164074
103164075,LOC103164075
103164078,LOC103164078
103164079,Krtdap
103164080,Tmsb10
103164083,LOC103164083
103164084,LOC103164084
103164085,LOC103164085
103164086,LOC103164086
103164087,LOC103164087
103164088,LOC103164088
103164089,LOC103164089
103164091,LOC103164091
103164093,LOC103164093
103164097,LOC103164097
103164098,LOC103164098
103164099,LOC103164099
103164100,LOC103164100
103164101,LOC103164101
103164102,LOC103164102
103164103,LOC103164103
103164104,LOC103164104
103164105,LOC103164105
103164106,LOC103164106
103164107,LOC103164107
103164108,LOC103164108
103164109,LOC103164109
103164111,LOC103164111
103164112,LOC103164112
103164114,LOC103164114
103164115,LOC103164115
103164117,LOC103164117
103164118,LOC103164118
103164119,LOC103164119
103164123,LOC103164123
103164124,LOC103164124
103164125,LOC103164125
103164126,LOC103164126
103164127,LOC103164127
103164128,LOC103164128
103164131,LOC103164131
103164132,LOC103164132
103164133,LOC103164133
103164134,LOC103164134
103164135,LOC103164135
103164136,LOC103164136
103164137,LOC103164137
103164138,LOC103164138
103164139,LOC103164139
103164140,LOC103164140
103164141,LOC103164141
103164142,LOC103164142
103164145,LOC103164145
103164148,LOC103164148
103164151,LOC103164151
103164152,LOC103164152
103164154,LOC103164154
103164155,LOC103164155
103164156,LOC103164156
103164157,LOC103164157
103164160,LOC103164160
103164163,LOC103164163
103164165,Ptprn
103164169,LOC103164169
103164170,LOC103164170
103164171,LOC103164171
103164172,LOC103164172
103164173,LOC103164173
103164174,LOC103164174
103164176,LOC103164176
103164177,Cdkn1c
103164178,LOC103164178
103164179,LOC103164179
103164181,LOC103164181
103164182,LOC103164182
103164184,LOC103164184
103164185,LOC103164185
103164186,LOC103164186
103164187,LOC103164187
103164188,LOC103164188
103164189,LOC103164189
103164190,LOC103164190
103164191,LOC103164191
103164194,LOC103164194
103164195,LOC103164195
103164196,LOC103164196
103164199,LOC103164199
103164201,LOC103164201
103164202,LOC103164202
103164203,LOC103164203
103164204,LOC103164204
103164207,LOC103164207
103164214,Bbc3
103164216,LOC103164216
103164217,LOC103164217
103164218,LOC103164218
103164220,LOC103164220
103164221,LOC103164221
103164222,Khdc3l
103164223,LOC103164223
103164224,LOC103164224
103164227,LOC103164227
103164228,Igsf22
103164229,LOC103164229
103164230,LOC103164230
103164233,LOC103164233
103164235,Znf479
103164239,LOC103164239
103164240,LOC103164240
103164241,LOC103164241
103164243,LOC103164243
103164245,LOC103164245
103164249,LOC103164249
103164250,LOC103164250
103164252,LOC103164252
103164255,LOC103164255
103164257,LOC103164257
103164258,LOC103164258
103164259,LOC103164259
103164260,LOC103164260
103164261,LOC103164261
103164262,LOC103164262
103164264,Camta1
103164265,LOC103164265
103164268,LOC103164268
103164270,LOC103164270
103164271,LOC103164271
103164274,LOC103164274
103164275,LOC103164275
103164276,LOC103164276
103164280,LOC103164280
103164281,LOC103164281
103164285,LOC103164285
103164286,LOC103164286
103164287,LOC103164287
103164288,LOC103164288
103164289,LOC103164289
103164290,LOC103164290
103164291,LOC103164291
103164292,LOC103164292
103164294,LOC103164294
103164295,LOC103164295
103164296,Kiaa1161
103164300,LOC103164300
103164301,LOC103164301
103164302,LOC103164302
103164303,LOC103164303
103164304,LOC103164304
103164305,LOC103164305
103164306,LOC103164306
103164307,LOC103164307
103164308,LOC103164308
103164309,LOC103164309
103164311,LOC103164311
103164312,LOC103164312
103164315,LOC103164315
103164316,Ppef2
103164317,LOC103164317
103164320,LOC103164320
103164322,LOC103164322
103164324,LOC103164324
103164327,Znf764
103164329,LOC103164329
103164330,LOC103164330
103164331,LOC103164331
103164333,LOC103164333
103164334,LOC103164334
103164338,LOC103164338
103164339,LOC103164339
103164340,LOC103164340
103164341,LOC103164341
103164344,Tmem238
103164345,LOC103164345
103164347,LOC103164347
103164348,LOC103164348
103164350,Lmtk3
103164352,LOC103164352
103164353,LOC103164353
103164356,LOC103164356
103164358,LOC103164358
103164362,LOC103164362
103164364,LOC103164364
103164366,LOC103164366
103164367,Cspp1
103164368,LOC103164368
103164369,LOC103164369
103164370,LOC103164370
103164371,LOC103164371
103164372,LOC103164372
103164373,LOC103164373
103164377,LOC103164377
103164378,LOC103164378
103164379,LOC103164379
103164381,LOC103164381
103164383,LOC103164383
103164384,LOC103164384
103164385,LOC103164385
103164387,LOC103164387
103164388,LOC103164388
103164389,LOC103164389
103164390,LOC103164390
103164391,LOC103164391
103164392,LOC103164392
103164393,LOC103164393
103164394,LOC103164394
103164395,LOC103164395
103164398,LOC103164398
103164400,LOC103164400
103164401,LOC103164401
103164402,LOC103164402
103164403,LOC103164403
103164405,LOC103164405
103164406,LOC103164406
103164408,LOC103164408
103164411,LOC103164411
103164412,LOC103164412
103164413,LOC103164413
103164414,LOC103164414
103164415,LOC103164415
103164416,LOC103164416
103164419,LOC103164419
103164420,LOC103164420
103164422,LOC103164422
103164423,LOC103164423
103164424,LOC103164424
103164425,LOC103164425
103164426,LOC103164426
103164427,LOC103164427
103164428,LOC103164428
103164429,LOC103164429
103164432,LOC103164432
103164433,LOC103164433
103164436,LOC103164436
103164437,LOC103164437
103164439,LOC103164439
103164440,LOC103164440
103164441,LOC103164441
103164442,LOC103164442
103164443,LOC103164443
103164444,LOC103164444
103164445,LOC103164445
103164447,LOC103164447
103164448,LOC103164448
103164449,LOC103164449
103164450,LOC103164450
103164451,LOC103164451
103164452,LOC103164452
103164453,LOC103164453
103164454,LOC103164454
103164455,LOC103164455
103164456,LOC103164456
103164457,LOC103164457
103164458,LOC103164458
103164459,LOC103164459
103164462,LOC103164462
103164463,LOC103164463
103164465,LOC103164465
103164467,LOC103164467
103164468,LOC103164468
103164470,LOC103164470
103164471,LOC103164471
103164472,LOC103164472
103164475,LOC103164475
103164476,LOC103164476
103164477,LOC103164477
103164479,LOC103164479
103164480,LOC103164480
103164482,LOC103164482
103164483,LOC103164483
103164484,LOC103164484
103164485,LOC103164485
103164487,LOC103164487
103164492,LOC103164492
103164494,LOC103164494
103164495,LOC103164495
103164496,LOC103164496
103164498,LOC103164498
103164499,LOC103164499
103164500,LOC103164500
103164501,LOC103164501
103164502,LOC103164502
103164505,LOC103164505
103164508,LOC103164508
103164509,LOC103164509
103164511,LOC103164511
103164512,LOC103164512
103164513,LOC103164513
103164516,LOC103164516
103164518,LOC103164518
103164519,LOC103164519
103164522,LOC103164522
103164523,LOC103164523
103164525,LOC103164525
103164526,LOC103164526
103164530,LOC103164530
103164532,LOC103164532
103164533,LOC103164533
103164534,LOC103164534
103164536,LOC103164536
103164537,LOC103164537
103164538,LOC103164538
103164539,LOC103164539
103164540,LOC103164540
103164542,LOC103164542
103164543,LOC103164543
103164544,LOC103164544
103164546,LOC103164546
103164548,LOC103164548
103164549,LOC103164549
103164550,LOC103164550
103164551,LOC103164551
103164553,LOC103164553
103164554,LOC103164554
103164555,LOC103164555
103164556,LOC103164556
103164558,LOC103164558
103164561,LOC103164561
103164565,LOC103164565
103164567,LOC103164567
103164569,LOC103164569
103164570,LOC103164570
103164571,LOC103164571
103164572,LOC103164572
103164574,LOC103164574
103164575,LOC103164575
103164576,LOC103164576
103164579,LOC103164579
103164585,LOC103164585
103164586,LOC103164586
103164587,LOC103164587
103164588,LOC103164588
103164589,LOC103164589
103164590,LOC103164590
103164591,LOC103164591
103164593,LOC103164593
103164594,LOC103164594
103164596,LOC103164596
103164597,LOC103164597
103164598,LOC103164598
103164599,LOC103164599
103164600,LOC103164600
105349233,Synb
107976968,LOC107976968
107976969,LOC107976969
107976970,LOC107976970
107976971,LOC107976971
107976972,LOC107976972
107976973,LOC107976973
107976974,LOC107976974
107976975,LOC107976975
107976976,LOC107976976
107976977,LOC107976977
107976978,Cntn3
107976979,LOC107976979
107976980,LOC107976980
107976981,LOC107976981
107976982,LOC107976982
107976983,LOC107976983
107976984,LOC107976984
107976985,LOC107976985
107976986,LOC107976986
107976987,LOC107976987
107976988,LOC107976988
107976989,LOC107976989
107976990,Prpf8
107976991,LOC107976991
107976992,LOC107976992
107976993,LOC107976993
107976994,LOC107976994
107976995,LOC107976995
107976996,LOC107976996
107976997,LOC107976997
107976998,LOC107976998
107976999,Col4a2
107977000,Rbbp7
107977001,LOC107977001
107977002,LOC107977002
107977003,LOC107977003
107977004,LOC107977004
107977005,LOC107977005
107977006,Elac2
107977007,LOC107977007
107977008,LOC107977008
107977009,LOC107977009
107977010,LOC107977010
107977011,LOC107977011
107977012,LOC107977012
107977013,LOC107977013
107977014,LOC107977014
107977015,LOC107977015
107977016,LOC107977016
107977017,LOC107977017
107977018,LOC107977018
107977019,LOC107977019
107977020,LOC107977020
107977021,Astn2
107977022,LOC107977022
107977023,LOC107977023
107977024,Ocel1
107977025,LOC107977025
107977026,LOC107977026
107977027,Sv2b
107977028,LOC107977028
107977029,LOC107977029
107977030,LOC107977030
107977031,LOC107977031
107977032,LOC107977032
107977033,LOC107977033
107977034,LOC107977034
107977035,LOC107977035
107977036,LOC107977036
107977037,LOC107977037
107977038,LOC107977038
107977039,LOC107977039
107977040,Gucy1a2
107977041,LOC107977041
107977042,LOC107977042
107977043,LOC107977043
107977044,LOC107977044
107977045,LOC107977045
107977046,Add3
107977047,Hs2st1
107977048,LOC107977048
107977049,Gdf5
107977050,LOC107977050
107977051,LOC107977051
107977052,Inpp1
107977053,LOC107977053
107977054,LOC107977054
107977055,LOC107977055
107977056,LOC107977056
107977057,Rhof
107977058,LOC107977058
107977059,Ldoc1l
107977060,Pam16
107977061,LOC107977061
107977062,LOC107977062
107977063,Hsd17b13
107977064,LOC107977064
107977065,LOC107977065
107977066,LOC107977066
107977067,LOC107977067
107977068,LOC107977068
107977069,LOC107977069
107977070,LOC107977070
107977071,LOC107977071
107977072,LOC107977072
107977073,LOC107977073
107977074,LOC107977074
107977075,LOC107977075
107977076,LOC107977076
107977077,LOC107977077
107977078,LOC107977078
107977079,LOC107977079
107977080,LOC107977080
107977081,LOC107977081
107977082,LOC107977082
107977083,LOC107977083
107977084,LOC107977084
107977085,LOC107977085
107977086,LOC107977086
107977087,LOC107977087
107977088,LOC107977088
107977089,LOC107977089
107977090,LOC107977090
107977091,LOC107977091
107977092,LOC107977092
107977093,LOC107977093
107977094,LOC107977094
107977095,LOC107977095
107977096,LOC107977096
107977097,LOC107977097
107977098,LOC107977098
107977099,LOC107977099
107977100,LOC107977100
107977101,LOC107977101
107977102,Gimap4
107977103,LOC107977103
107977104,LOC107977104
107977105,LOC107977105
107977106,LOC107977106
107977107,LOC107977107
107977108,LOC107977108
107977109,LOC107977109
107977110,LOC107977110
107977111,LOC107977111
107977112,LOC107977112
107977113,LOC107977113
107977114,LOC107977114
107977115,LOC107977115
107977116,LOC107977116
107977117,LOC107977117
107977118,LOC107977118
107977119,LOC107977119
107977120,LOC107977120
107977121,LOC107977121
107977122,LOC107977122
